Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
0.36,0.0001666,1,2.7966,1.1608,-0.29,6.0,30.0,1,7.0,0.0,0.477121255,1.0,3.0,0.079181246,1.2,0.477121255,3.0,7.903089987,52.414,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.7783250029292312
0.15,6.4e-06,1,2.9404,1.1774,-0.29,3.5,40.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.698970004,50.0,-0.779255588,0.1662434,8.398021648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.1938200260161125
1.13,0.000125,1,2.8596,1.1754,-0.29,3.5,40.0,3,7.0,-0.301029996,0.602059991,0.5,4.0,2.0,100.0,-0.779255588,0.1662434,8.398021648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.903089986991944
0.39,5.94e-05,1,2.747,1.149,0.27,4.0,30.0,3,7.0,-2.0,0.0,0.01,1.0,2.514547753,327.0,-2.777283529,0.00167,4.63357954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.226213555018807
9.43,1.91e-05,1,2.6718,1.0478,0.27,4.0,30.0,3,7.0,-3.0,3.0,0.001,1000.0,-0.777283529,0.17,-2.777283529,0.00167,4.63357954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.718966632752273
0.018,1.25e-05,1,2.9054,1.1494,0.1618,4.0,25.0,3,7.0,-2.301029996,-0.522878745,0.005,0.3,-0.397940009,0.4,-1.823908741,0.015,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.903089986991944
6.942,0.0005,1,2.8572,1.1738,-0.0844,4.0,25.0,3,7.0,-2.301029996,-0.397940009,0.005,0.4,-0.698970004,0.2,-1.823908741,0.015,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.3010299956639813
0.101,5.7e-06,1,2.8596,1.1754,0.016,4.0,40.0,3,4.0,-1.301029996,-0.522878745,0.05,0.3,1.301029996,20.0,-0.779255588,0.1662434,9.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.2441251443275085
0.107,3.62e-05,1,2.75,1.32,0.191,4.0,25.0,3,7.0,-2.301029996,-0.522878745,0.005,0.3,-0.397940009,0.4,-1.823908741,0.015,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.441291429466834
3.89,0.0001493,1,2.75,1.32,0.2372,4.0,40.0,3,7.0,-1.301029996,-0.522878745,0.05,0.3,1.301029996,20.0,-0.779255588,0.1662434,7.175979217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.825940192274975
2.46,9.62e-05,1,2.75,1.32,-0.0072,4.0,40.0,3,7.0,-3.0,0.0,0.001,1.0,-0.522878745,0.3,-0.779255588,0.1662434,7.175979217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.016824927962187
1.41,3.96e-05,1,2.81,1.063,0.016,4.0,40.0,3,4.0,-1.301029996,-0.522878745,0.05,0.3,1.301029996,20.0,-0.779255588,0.1662434,9.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.402304814074488
1.34,7.75e-05,1,2.81,1.063,0.016,4.0,40.0,3,4.0,-3.0,0.0,0.001,1.0,-0.522878745,0.3,-0.779255588,0.1662434,9.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.110698297493689
0.42,0.00023397,1,2.963,1.063,0.2372,4.0,37.0,1,4.0,-3.0,0.0,0.001,1.0,0.602059991,4.0,-1.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.630839824939046
1.75,0.000234,1,2.963,1.063,-0.0072,4.0,37.0,1,4.0,-3.0,0.602059991,0.001,4.0,0.0,1.0,-1.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.630784142589857
0.014,4.1e-06,1,3.013,1.103,-0.024,4.0,25.0,3,2.0,-2.0,-0.920818754,0.01,0.12,-1.698970004,0.02,-1.591760035,0.0256,4.285461529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.3872161432802645
10.6,1.53e-05,1,3.17,1.13,-0.022,2.0,25.0,1,4.0,-0.698970004,0.146128036,0.2,1.4,-1.22184875,0.06,-2.795880017,0.0016,3.033423755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.815308569182402
0.003,0.00124,1,3.15,1.284,0.1836,4.0,35.0,3,2.0,-1.602059991,-0.096910013,0.025,0.8,1.698970004,50.0,-1.301029996,0.05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.906578314837765
8.734,0.00122,1,3.15,1.284,-0.0376,4.0,35.0,3,2.0,0.511883361,2.301029996,3.25,200.0,-0.22184875,0.6,-1.301029996,0.05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.913640169325252
0.2,5.59e-05,1,2.54,1.51,1.69,3.6,25.0,3,7.0,-0.233587153,-0.233587153,0.584,0.584,2.571708832,373.0,-1.320572103,0.0478,3.438384107,192.12,0.2,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,226.0,52.0,40.5,-1.7,5.99273862,-0.39829863,0.037337328,-2.178395123,0.0,-4.252588192113577
0.298,7.36e-05,1,2.796,1.07,-0.014,3.5,25.0,3,7.0,-2.0,0.0,0.01,1.0,2.84509804,700.0,-2.301029996,0.005,3.484104007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.133122185662502
0.0997,0.00052,1,2.796,1.07,-0.014,3.5,25.0,3,7.0,-1.698970004,0.041392685,0.02,1.1,2.698970004,500.0,-1.204119983,0.0625,3.36909279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.283996656365201
0.5304,5.43e-05,1,2.796,1.07,-0.014,3.5,25.0,3,5.0,-1.522878745,0.079181246,0.03,1.2,2.698970004,500.0,-1.204119983,0.0625,3.30871015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.265200170411153
0.768,5e-06,1,2.796,1.07,-0.014,4.0,37.0,3,5.0,-0.698970004,0.698970004,0.2,5.0,2.944482672,880.0,-2.319664487,0.00479,6.124178055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.301029995663981
0.957,6.3e-06,1,2.796,1.07,-0.014,4.0,37.0,3,5.0,-0.698970004,0.698970004,0.2,5.0,2.944482672,880.0,-2.319664487,0.00479,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.200659450546418
0.317,1.53e-05,1,2.796,1.07,-0.014,4.0,37.0,1,5.0,-0.698970004,0.698970004,0.2,5.0,2.944482672,880.0,-2.319664487,0.00479,5.472756449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.815308569182402
0.518,1.06e-05,1,2.796,1.07,-0.014,4.0,37.0,1,5.0,-0.698970004,0.698970004,0.2,5.0,2.944482672,880.0,-2.319664487,0.00479,5.398287305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.97469413473523
0.098,3.44e-05,1,2.75,1.32,0.0276,3.5,40.0,3,7.0,-1.301029996,-0.096910013,0.05,0.8,2.72427587,530.0,-1.397940009,0.04,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.46344155742847
0.374,2.6e-05,1,2.75,1.32,0.218,7.4,30.0,3,7.0,-1.0,0.301029996,0.1,2.0,2.397940009,250.0,-1.522878745,0.03,3.341830057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.585026652029182
0.26,3.51e-06,1,2.75,1.32,-0.122,4.0,25.0,3,7.0,-2.0,-0.096910013,0.01,0.8,1.0,10.0,-1.301029996,0.05,8.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.454692883534176
6.66,1.29e-06,1,2.75,1.32,-0.1176,4.0,25.0,3,7.0,-3.0,2.301029996,0.001,200.0,-0.301029996,0.5,-1.301029996,0.05,8.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.889410289700751
0.295,7.2e-06,1,2.75,1.32,-0.122,4.0,25.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.0,10.0,-1.301029996,0.05,4.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.142667503568732
0.27,3.5e-05,1,2.75,1.32,-0.0994,4.0,25.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.0,10.0,-1.301029996,0.05,4.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,40.5,0.0,11.3319983,-0.744035145,0.211204803,0.0,0.0,-4.455931955649724
0.233,0.000176,1,2.75,1.32,-0.014,3.6,25.0,3,7.0,-2.0,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.725455057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.75448733218585
0.103,0.000256,1,2.771,1.299,-0.014,3.6,25.0,3,7.0,-2.0,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.571997489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.5917600346881504
0.018,2.4e-05,1,2.675,1.305,-0.13,4.0,30.0,3,7.0,-1.301029996,-0.698970004,0.05,0.2,2.0,100.0,-0.720159282,0.1904762,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.619788758288394
0.51,0.0001241,1,2.771,1.299,-0.29,6.0,30.0,2,7.0,0.0,0.477121255,1.0,3.0,0.079181246,1.2,0.477121255,3.0,5.176091259,23.248,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.90622821850127
0.42,0.0001374,1,2.667,1.177,-0.29,6.0,30.0,3,7.0,0.0,0.477121255,1.0,3.0,0.079181246,1.2,0.477121255,3.0,2.334453751,23.248,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.862013267276468
0.037,6.27e-05,1,2.771,1.299,-0.29,5.0,25.0,3,7.0,-1.698970004,-0.301029996,0.02,0.5,1.698970004,50.0,-2.0,0.01,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.202732459169283
0.082,6.55e-05,1,2.771,1.299,-0.112,6.0,25.0,3,7.0,-2.0,-0.397940009,0.01,0.4,0.301029996,2.0,-2.0,0.01,7.450396704,12600.0,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29e-08,0.583333333,0.583333333,0.0,0.0,0.0,-0.376667636,19.82064589,0.0,226.0,52.0,40.5,25.1,5.99273862,-0.39829863,0.037337328,-1.504874638,0.0,-4.183758700008217
2.22,0.0001182,1,2.771,1.299,-0.112,6.0,25.0,3,7.0,-3.0,0.698970004,0.001,5.0,-0.602059991,0.25,-2.0,0.01,7.450396704,12600.0,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29e-08,0.583333333,0.583333333,0.0,0.0,0.0,-0.376667636,19.82064589,0.0,0.0,40.5,52.0,25.1,6.0,-0.254557431,-0.254557431,-1.504874638,0.0,-3.9273825234547632
0.283,0.0001052,1,2.771,1.299,-0.198,4.5,30.0,3,7.0,-1.096910013,0.301029996,0.08,2.0,1.0,10.0,-1.522878745,0.03,7.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.97798426018228
5.9322,9.85e-05,1,2.771,1.299,-0.166,4.5,30.0,3,7.0,-0.543633967,2.0,0.286,100.0,-0.301029996,0.5,-1.522878745,0.03,7.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.006563769502388
0.12,3.32e-07,1,2.771,1.299,-0.29,4.4,40.0,3,7.0,-0.259637311,-0.096910013,0.55,0.8,1.397940009,25.0,-1.397940009,0.04,8.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-6.478861916295964
0.3,8.43e-05,1,2.667,1.177,-0.29,4.5,32.5,3,7.0,-1.0,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.074172425375258
2.97,7.67e-05,1,2.667,1.177,-0.29,4.5,32.5,3,7.0,0.0,0.698970004,1.0,5.0,-0.522878745,0.3,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.115204636051019
0.12,3.5e-05,1,2.667,1.177,-0.29,7.4,32.5,3,7.0,-1.0,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.455931955649724
0.62,3.13e-05,1,2.667,1.177,-0.29,7.4,32.5,3,7.0,-0.522878745,-0.522878745,0.3,0.3,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.504455662453552
0.24,4e-06,1,2.667,1.177,-0.29,4.0,25.0,3,7.0,-2.0,0.397940009,0.01,2.5,3.0,1000.0,-1.602059991,0.025,3.514547753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.3979400086720375
0.217,8.2e-05,1,2.667,1.177,-0.29,4.0,25.0,3,7.0,-2.0,0.397940009,0.01,2.5,3.0,1000.0,-1.602059991,0.025,3.341830057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.086186147616283
0.046,9.4e-06,1,2.667,1.177,-0.29,4.0,45.0,3,7.0,-2.0,-0.096910013,0.01,0.8,1.698970004,50.0,-0.22184875,0.6,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.026872146400302
0.269,1.14e-05,1,2.667,1.177,-0.29,3.8,25.0,3,7.0,-1.0,0.0,0.1,1.0,2.397940009,250.0,-0.522878745,0.3,3.691346764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.943095148663527
3.182,9.26e-06,1,2.667,1.177,-0.29,3.8,25.0,3,7.0,0.301029996,1.799340549,2.0,63.0,0.0,1.0,-0.522878745,0.3,3.691346764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.033389013318065
0.274,1.59e-05,1,2.667,1.177,-0.29,3.8,40.0,1,7.0,-1.301029996,0.77815125,0.05,6.0,1.397940009,25.0,-2.243036963,0.0057143,2.876217841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.798602875679548
0.278,8.7e-06,1,2.667,1.177,-0.29,3.8,40.0,1,7.0,0.0,1.079181246,1.0,12.0,0.397940009,2.5,-2.243036963,0.0057143,2.876217841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.060480747381382
0.0753,4.01e-07,1,2.667,1.177,-0.29,3.8,40.0,3,7.0,-2.0,-1.301029996,0.01,0.05,1.397940009,25.0,-1.397940009,0.04,4.702430536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-6.396855627379818
0.958,2.59e-06,1,2.667,1.177,-0.29,3.8,40.0,3,7.0,0.301029996,1.079181246,2.0,12.0,-1.301029996,0.05,-1.397940009,0.04,4.702430536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.586700235918748
0.67,3.8e-06,1,2.667,1.177,-0.29,3.5,40.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.698970004,50.0,-0.779255588,0.1662434,5.197181279,23.248,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-5.42021640338319
2.5,0.0001667,1,2.667,1.177,-0.29,3.5,40.0,3,7.0,-0.301029996,0.602059991,0.5,4.0,2.0,100.0,-0.779255588,0.1662434,5.197181279,103.248,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.7780644001719943
3.33,2.6e-06,1,2.75,1.32,-0.29,3.5,40.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.698970004,50.0,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0.0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0.0,0.0,13.08951281,-0.308129092,13.08951281,0.0,226.0,52.0,40.5,0.3,5.99273862,-0.39829863,0.037337328,-2.129057437,0.0,-5.585026652029182
3.75,8.33e-05,1,2.75,1.32,-0.1008,3.5,40.0,3,7.0,-0.301029996,0.602059991,0.5,4.0,2.0,100.0,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0.0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0.0,0.0,13.08951281,-0.308129092,13.08951281,0.0,0.0,40.5,52.0,0.3,6.0,-0.254557431,-0.254557431,-2.129057437,0.0,-4.079354998593212
1.87,2.59e-06,1,2.667,1.177,-0.29,7.5,30.0,3,7.0,0.698970004,1.602059991,5.0,40.0,2.945468585,882.0,-2.698970004,0.002,2.334453751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.586700235918748
12.45,2.59e-06,1,2.667,1.177,-0.29,7.5,30.0,3,7.0,0.698970004,1.602059991,5.0,40.0,2.945468585,882.0,-2.698970004,0.002,3.280265055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,104.0,40.5,0.0,5.7449863,-0.397061993,0.055350988,0.0,0.0,-5.586700235918748
0.147,2.59e-06,1,2.667,1.177,-0.29,4.0,37.0,1,7.0,-0.698970004,0.255272505,0.2,1.8,2.0,100.0,-3.698970004,0.0002,3.584331224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.586700235918748
0.14,1.45e-05,1,2.67,1.065,0.17,4.0,25.0,3,2.0,-1.301029996,0.643452676,0.05,4.4,0.51851394,3.3,-0.266936897,0.5408329,3.644955299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.838631997765025
0.08,0.0006,1,2.81,1.063,0.016,4.0,25.0,1,4.0,-3.0,0.0,0.001,1.0,0.477121255,3.0,-2.301029996,0.005,6.005395032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,40.5,0.0,11.3319983,-0.744035145,0.211204803,0.0,0.0,-3.2218487496163566
